59990
59348
59028
56141
58065
73143
57744
57103
59027
72502
73143
57103
62877
58706
60953
59028
59348
65444
60311
58065
58386
58386
61273
73463
60632
71859
59990
58386
90787
59670
81805
106827
57423
60953
60953
62557
61273
58707
55499
58065
55178
58065
58065
56461
63840
64482
57424
54857
57103
59348
90145
2211933
9830033
90146
18500684
253113
269474
47799
81164
32945462
1587652
162005
202106
289043
5844702
49404
174196
29514
152061
91065905
1070518
523229
38817
3362011
72501
462918
733996
726939
147248
4611537
398116
637756
3053719
18286
113564
672081
4128088
103619
43308
188311
93032
63840
873546
85654
130246
170667
63840
682988
691330
258073798
120622
2439383
9991717
95599
18354398
256001
315028
101374
81805
31522702
3404678
36250
260492
305725
5799148
47478
166817
28872
161043
102017784
1633206
573916
57424
3347254
72822
358657
769605
767680
185103
4954795
384322
732072
3185891
19890
162968
769605
3681530
121905
41704
163930
91750
40742
889265
112602
157193
153343
79559
740733
776342
267042476
95278
2297588
9029950
102656
18721076
256000
336522
448161
85333
32011285
2702120
51328
240281
352241
6415089
51008
142437
31118
162326
94310182
1126338
440462
39780
2766601
55499
390096
733996
657325
149494
4547697
375339
693896
2759864
20532
177725
605354
3317419
104902
39780
117093
95599
50366
825745
86937
121584
149494
60311
727901
719881
252681428
88541
2227653
9126512
90466
18739361
286156
249905
95599
76993
33018926
1454198
409665
183499
307008
5865555
48762
194086
29193
143078
92676334
1084633
497565
40742
2912887
59028
399078
699029
640322
145644
4101461
397153
733034
2574441
16361
114206
688442
3003674
99449
76030
168742
101695
40421
1033626
94637
126717
163288
59990
745225
733676
252755533
97203
2340255
9452448
123509
18828865
298346
354808
78918
83088
33186385
2185628
554026
247018
411911
6026276
54858
147890
31117
161684
93697769
1093295
459390
40421
2844556
55499
406457
667269
675289
148853
4275335
462597
668232
2687042
16681
116452
644493
3165680
101373
38176
168742
119339
68651
920703
78276
123509
149815
59028
654116
674327
254577692
110036
2064044
8954242
88541
18311732
260171
344542
236110
78597
32507245
657325
65764
198577
291288
5811980
50366
132171
60632
150777
88731104
1096824
484091
41704
2946250
64482
475109
805856
847881
149494
4843477
486337
703841
2776225
20211
125113
606638
3441570
110035
40421
144682
97524
57103
1051912
83729
128642
124472
67048
677856
694216
245214748
96241
2184345
9434483
90467
17747440
264982
356091
110677
74747
31728978
2421418
70255
194727
294497
6281635
47158
155269
28872
225524
93190260
1051270
484091
51970
2865730
66727
379509
676252
659250
182858
4396279
375981
599901
2542039
30156
171308
598297
3070081
140832
39780
129925
89183
92070
1745166
77955
123188
140191
77635
856542
666628
257106899
95278
2235353
9735716
98166
17934147
311499
264983
109394
85975
32348769
2665869
40742
200181
383680
6403860
52933
149174
32080
154626
91739911
1352503
505264
40421
2846161
55820
418326
687801
644172
149173
4208609
418647
666627
2772696
29834
113564
581936
3078742
100732
38175
153986
91428
37534
908513
81804
126075
167459
60311
654116
750036
253776969
91429
2173758
9777421
107790
20050160
298988
345826
117093
83409
34087840
1715653
227449
230015
346146
6349645
52291
148532
30797
152060
94011514
1246960
503339
44270
3288226
71860
409023
687480
659570
182857
4647467
354808
655400
2613579
17324
119339
689084
3129750
103619
38496
172913
93995
37534
867450
80843
129925
109393
61273
676893
693254
260849062
